id,description,cost,createTime
28f71bd1-cb81-4b77-8e50-922362d791d5,Avocado,31.54581490530244,2022-09-01
2521dd53-717d-441d-94f7-0a93ab13d44b,Currant,135.96364759300255,2022-09-01
cb4b301a-66c3-46ef-9242-8b579bec0167,Citron,334.3038425577767,2022-09-01
38ce9191-263e-47a3-8230-117c05695137,Long Grain,191.65811474592175,2022-09-01
9c597db0-c84e-4851-bc0a-407f0b283067,Parboiled/Converted,27.416303699870404,2022-09-01
0b4ca752-9885-4ff3-9dfe-48e9ef8da101,Date,31.3824023703299,2022-09-01
963cc444-620b-4f0d-bb84-ac11f617476e,Tangerine,468.5984395990651,2022-09-01
a43f25de-1055-4531-83c9-4291f4f7da85,Passion Fruit,342.89754936533916,2022-09-01
41b8464c-ad79-4a94-9999-ed8f1a3729e1,Lucuma,460.2712485734835,2022-09-01
0ffaf19a-055a-4acb-80b5-35cfdaf4f35c,Camargue Red Rice/Riz Rouge,451.88697757696673,2022-09-01
b7fc2c65-6005-4e03-b145-db7df07fc068,Quince,397.77102255533225,2022-09-01
94050d0a-6bcb-4a04-86aa-782ef7c72ece,Loquat,18.10612394000337,2022-09-01
f60edf00-6039-45fe-a787-411090c9194a,Valencia,374.2473591981695,2022-09-01
466c12fb-e86e-484e-838d-553e758f4ebe,Lemon,40.60316525161583,2022-09-01
2286ce3d-f5a9-452d-8fc5-4d7dedc7db75,Carob,69.57971879851532,2022-09-01
04c3630e-4745-4906-b00c-b68b98915f67,Brown,257.07837611947934,2022-09-01
8b19cfc8-7cd4-438e-949f-faf4a886df32,Calrose,377.9108858588092,2022-09-01
a63513a2-582d-499e-bbb6-eff7ce06d0d7,Banana,191.2363439556018,2022-09-01
ad3202c6-0f67-4e0b-bbfc-2afd82cfd3b4,Pomegranate,45.756921157176436,2022-09-01
5f242d04-c290-459b-bc85-793334ddd3af,Mangosteen,371.267004475932,2022-09-01
ca659f80-310e-4fc3-a289-d29065f10d0d,Prickly Pear/Cactus Pear,227.55098778624398,2022-09-01
1a8b7f13-b047-4f08-af5d-1285c160481a,White,243.71452100358485,2022-09-01
8152d06a-e30a-4d3f-ba1b-e929f1b3db51,Lychee,359.41462794759025,2022-09-01
dfef2137-2d4e-4938-9b0c-271f81ce9a6a,Cherry,147.86902770575338,2022-09-01
3593efb4-8b61-429d-b55e-25ace7b14105,Seville,185.49232221138277,2022-09-01
b9ab6a0e-6002-46a1-9b1e-eef290221f33,Tamarind,105.91635808463522,2022-09-01
345f952f-626a-48a8-983c-81ac8698bf12,Plum,388.9622801409305,2022-09-01
331657ff-ed2c-4dc4-ac62-566916c7a40f,Melons- see Melons List,59.441765899436,2022-09-01
b1186629-d6cd-4889-936b-f467b9009f03,Breadfruit,115.53913263070235,2022-09-01
f2c620ff-3c52-4a38-b226-c6dee89586de,Lime,331.1014540137547,2022-09-01
8f0ede8f-f1c7-46b7-9a05-08dcf8d3e715,Longan,178.66687612086196,2022-09-01
dba312df-4aa9-4aa2-b349-a4fc8835fd58,Paella,275.5118138814379,2022-09-01
da014c50-4a79-478b-afa8-4a434afea148,Nectarine,389.47994478258386,2022-09-01
a2c8d92f-ae95-40cc-a19a-44f33f08dad8,Rhubarb,171.3829820746485,2022-09-01
f9c55fdc-278b-4ec3-96de-cb2d6adefdd8,Nance,411.86446529808507,2022-09-01
6c09940c-57c2-4858-b900-67fca2d42bc6,Plantain,489.924951909917,2022-09-01
31ecce75-d02e-413a-8de0-e3034c72e25f,Patna,243.5227343295537,2022-09-01
df8bfea5-9a95-4de1-8af4-f972bd7105e1,Pomelo,196.43017868500382,2022-09-01
cf673bb7-47a5-43df-bee3-3856484aa5a9,Jackfruit,221.8357965555777,2022-09-01
f32fb99a-8165-49c6-bb7d-8c2e5ab38a23,"Mandarin- Clementine, Satsuma",123.09554528691656,2022-09-01
b49f931f-a4c0-4ab2-893b-380d7f959425,Oranges,241.59751031065713,2022-09-01
b7949228-977a-4d25-97d0-fac6aa77e79e,Asian Pear,213.56095959842364,2022-09-01
bab12d58-bba0-4913-81ce-f178e62d58f8,Apple,207.487715861989,2022-09-01
8a2340da-14a0-4e5e-9c8c-032a23e2d3bc,Damson,331.84877508453997,2022-09-01
eb68d09d-7078-4692-8666-ef5dfff7e571,Ginger,473.65427888509083,2022-09-01
de05a52a-e32b-400d-b4c8-f817be1f5567,Grapefruit,450.4827046717316,2022-09-01
37caa2ab-ab8e-40f8-b0f1-c1b13226d5ef,Guava,406.23616743407797,2022-09-01
28c2cbe5-ccfe-4303-9878-7ae4551150ef,Raisin,461.20938069811734,2022-09-01
934d79b2-7765-4d90-be6e-f86a4b5d4816,Kiwifruit,41.40078049724026,2022-09-01
c6303378-ded6-4e05-a262-afffd636c708,Pear,265.16171179995047,2022-09-01
5cb8d3f1-016f-4eab-8468-fc9f4ce26ac2,Prunes,64.8651177558816,2022-09-01
5e153e9c-6167-4c43-ad40-b0510bcc7e74,Rambutan,102.27566172946567,2022-09-01
2d39913f-fea2-4a1a-bc74-a933c50bc7f4,Medium Grain,261.36591743001674,2022-09-01
626bf505-d155-4aa3-857a-d07e53310abe,Jujube,28.649638055545758,2022-09-01
ef8294d2-68ec-4795-8f70-ca7f149707e9,Sushi,340.6399710955243,2022-09-01
15c7b915-4d40-4c43-8e34-bbb6dc6b6295,Blood Orange,278.2278107733069,2022-09-01
7550cc2b-b55d-4b0b-9931-1f085bae1a54,Tamarillo,345.7411917110374,2022-09-01
4a680e3d-b86d-4d7c-8af1-5575064249a2,Carnaroli,286.16767630545723,2022-09-01
4b0e5c48-d4a5-4ff3-a07c-3fd1ffcd3746,Fig,59.58281230155015,2022-09-01
04ad3587-a3b4-48dd-b975-83ffe496d17e,Mango,466.5545520248988,2022-09-01
3efc5a89-59ea-4aa8-8f1d-d0ad1fbf2d64,Persimmon,105.14369589008898,2022-09-01
ad3d7cbc-a397-4587-8631-df6ef498e335,Pineapple,339.3472942497096,2022-09-01
f582286c-545e-46a7-a933-fe8cbc82bb55,Valencia,356.57069365580764,2022-09-01
a145a634-55a8-4f88-b2e3-11137b2db81d,Kumquat,179.7423777119757,2022-09-01
62fc279a-27c8-4dd5-acff-1469e34c565e,Short Grain,454.2609044181386,2022-09-01
4ffdf814-3e29-40c2-b5de-0edd5be790f3,Forbidden/Black Forbidden Rice,508.248413548374,2022-09-01
10c2cb00-c070-441e-a78a-4e3ebbef6084,Apricot,422.79713270577065,2022-09-01
f4e2b75c-93ee-4ba3-a59c-d9a8032f2668,Navel,168.9569059902924,2022-09-01
e39c95ca-33d4-4c87-9e22-0da4b00c04d3,Durian,191.27862834429547,2022-09-01
9249ebc9-8b31-4430-8212-c6f08fb192e2,Bhutanese Red,25.624306214551186,2022-09-01
46bd488c-a5e4-4d62-b0c7-265d6c8275a9,Sticky/Glutinous/Sweet/Mochi,190.1409402405063,2022-09-01
f3598188-2828-44e9-bdd9-e36650447341,Berries- see Berries List,485.65572465561195,2022-09-01
b03e2dca-6032-43f8-8e5c-acd1267d4d4a,Tomato,165.06004153712877,2022-09-01
fa5f29ca-2f6d-4323-834b-97c6f34e216f,Calasparra,287.87426096820406,2022-09-01
79247d29-7df9-44a6-8048-3b76daf913d1,Starfruit,89.11525074562952,2022-09-01
55effe98-f0dd-4e24-9571-cf2357bf9940,Peach,134.60774926051022,2022-09-01
852a4879-4aba-425c-bf36-0f8ba3b6f82f,Noni,40.23520814519076,2022-09-01
8886d121-f7c3-4dfd-ba14-2a730637f093,Arborio,37.22368828906541,2022-09-01
cf1e9728-9d24-4903-a24f-22e17e142673,Purple Sticky,27.32379272111878,2022-09-01
da0b063e-b680-4ce4-b92c-35b0da51916c,Wild Rice,378.4536226768697,2022-09-01
33066545-6173-4724-bc2b-78ad9314722b,Tangelo,419.6765989542277,2022-09-01
7cd57d29-3aa6-448f-8678-468c7c0f29ff,Instant,477.8931014390852,2022-09-01
829f3434-5c64-4b7e-9b68-53adf7d0371f,Kiwifruit,448.72997754111105,2022-09-01
8585c291-bd94-478e-8cca-5dc267860485,Guava,408.7275788141285,2022-09-01
f11e10d9-1dbb-41f8-9a1a-9183f4264518,Cherry,86.27796017524602,2022-09-01
0669ce0f-8ef7-44d5-9925-1dd9dc13ccb3,Popcorn Rice(a Basmati and American long grain hybrid),335.36578136478164,2022-09-01
64f945de-62bd-4ef5-b604-06d9f4ecb68b,Lemon,250.54868888473175,2022-09-01
dcc8d00c-3d2b-4447-ab72-1d684751d50e,Prickly Pear/Cactus Pear,81.17062506628513,2022-09-01
9863598a-8f8b-4199-8ed2-3458a2946e36,Arborio,81.51981131957169,2022-09-01
4e10cc04-9601-4748-9413-909c8be8c18f,Pomelo,452.33597060865907,2022-09-01
cb1e508c-11e0-4e86-bd24-017c08e9d0d7,Valencia,454.1993045613378,2022-09-01
6331a9ec-8398-4b02-bd20-697d9668ec4c,Sticky/Glutinous/Sweet/Mochi,224.20067498622504,2022-09-01
20e7a359-76a1-4389-82f4-781b4ec91c0f,Black Japonica,246.99669908235737,2022-09-01
3e0098eb-a006-4457-bc87-b46c422e63e6,Kalijira/Kala Jeera,177.51777521151718,2022-09-01
f5e48a71-6041-41c2-895f-c3806df2c96f,Raisin,349.51236541134807,2022-09-01
86607131-c2e6-4534-af71-437ae49c9957,Coconut,168.56494088369166,2022-09-01
c4036587-a8fa-49cd-af50-222d0ff5a347,Long Grain,216.8974451840085,2022-09-01
ca039151-90eb-40c7-aac3-a43e3f997682,Banana,44.21690186496762,2022-09-01
bdc3ea5c-3084-4153-9fc5-905f40000f48,Nectarine,357.26145913800957,2022-09-01
20d175e6-69e8-41ff-ba31-ed147a8395bc,Sushi,113.48542011470913,2022-09-01
b2e88545-a932-4115-a5fe-89c5044b9078,Quince,164.3710782439145,2022-09-01
702b7550-88c5-49ee-be45-d504f9400bb4,Nance,54.415490726119,2022-09-01
1758c795-8230-42b5-b156-14e142b384c3,Lime,84.09552065445402,2022-09-01
d36b5de5-7252-41ff-9584-0a7b195951ee,Jujube,240.01815140645542,2022-09-01
fabc0ea8-6923-426a-a6f5-5b502f966794,Pomegranate,372.77776161932246,2022-09-01
99aa8244-a8c2-42d9-9e78-8c62d6a59428,Noni,281.09293850296245,2022-09-01
7fda8dc8-72d5-40d8-a82b-7004cd95f398,Passion Fruit,476.0758184885588,2022-09-01
80d1ab8d-7e1c-440f-bdd2-93fd2bad5007,Medium Grain,105.88232288944326,2022-09-01
94aeec6b-e6d5-4297-b087-6397bf1ca9c6,Kumquat,424.0150458737994,2022-09-01
3ea0049b-4052-41cf-9fe0-819cf5301f31,Starfruit,476.6028757699443,2022-09-01
b7629816-f5d2-4fb2-a0ba-3648ab9a949a,Seville,112.27579547840598,2022-09-01
28fae032-e64e-4ce6-a839-3cdd55584602,Grapefruit,307.6753875187142,2022-09-01
45e368f2-4464-4d46-9fac-0c0e17b24f00,Tomato,470.4266464582933,2022-09-01
9c649382-7c2f-4ba0-a961-a9ffed03ad9c,Instant,428.14967083015136,2022-09-01
b97c557e-3a8e-4149-9aa6-ce8ffcbb3efa,Rambutan,18.28063161121173,2022-09-01
6d726097-5f07-48d5-ada9-0da5ccb5e1c9,Asian Pear,176.1753226761783,2022-09-01
09250f4f-1f79-456e-91e0-4f78ae111f6a,Grapes,184.24188615397628,2022-09-01
b181799b-dea4-421a-a5c7-e2b97682ffd8,Tamarillo,432.75502030076376,2022-09-01
12aad903-c72c-484f-a3d4-ee20deeb0fa1,Durian,420.92775422524807,2022-09-01
fef7e3b6-5287-482c-8217-0303b113e9bb,Breadfruit,378.3416922565789,2022-09-01
78b075da-2e33-4dd9-b780-e86d0a7e1897,Paella,59.06072852860227,2022-09-01
c7615d91-adb7-409e-81cf-a71b20f9ab45,Wild Rice,473.57808994722717,2022-09-01
c0969f22-2a90-4667-9712-17faf402963e,Mango,110.25787442802154,2022-09-01
f2597cd0-14ff-4833-aa1b-3fa78e6c4a11,Dragon Fruit/Pitaya,235.6619797522934,2022-09-01
216ee13c-ff71-4475-b2e3-16e65a3e25d4,Blood Orange,271.5904804314925,2022-09-01
0845540d-8e13-46fb-a20c-f83cf5089b5a,Forbidden/Black Forbidden Rice,467.0502599488357,2022-09-01
f23611f8-6e88-4253-ab3e-8f426d49a011,Plantain,22.40043798750784,2022-09-01
6cab986d-dd34-48d4-b10a-6e9cf0f3832e,Calrose,332.650004014257,2022-09-01
5457d7c9-304e-4e53-adac-7aa248e7d0a5,Calasparra,298.65684618124754,2022-09-01
02e06c8e-4667-416a-8df2-9770fa91f7af,Tamarind,316.0082686801061,2022-09-01
debb3c58-d286-45d3-8cb8-879132f8794d,Basmati,307.99615401045156,2022-09-01
730a34e6-9e59-4f0e-a028-3a96229dba89,Mamey Sapote,81.58827846326776,2022-09-01
e02ffb30-0285-4b45-9b02-f2c60d19629f,Date,424.453254021005,2022-09-01
f7f469a1-d2dc-4806-be34-6d3a5f9f7c50,Apricot,447.8569241483851,2022-09-01
5640516d-dab3-4a1a-a6a2-d6331047775d,Carob,504.7631089296477,2022-09-01
f1f638b9-b922-4c11-93db-074e028727a0,Valencia,330.0165554065718,2022-09-01
3837487b-c813-46ef-bb12-fb7baed48824,Oranges,166.05879052090177,2022-09-01
bc35c406-bae8-4997-8015-40e63c08cedd,Parboiled/Converted,38.76565767392985,2022-09-01
c859d21a-dfd4-4921-bf1b-8a4c76b3a3fc,"Mandarin- Clementine, Satsuma",489.9420133406046,2022-09-01
791db52a-67e3-418c-8fcc-da657d5ae074,Jackfruit,346.00351140113247,2022-09-01
501059e6-d11f-46fb-9a81-94e865a7a2bc,Brown,491.44672305042536,2022-09-01
b9f0374f-01e2-4f78-97b4-5064edd73c31,Apple,225.00043580997823,2022-09-01
4203a873-4797-4d89-a539-c1dacb68d705,Tangerine,148.6098584175564,2022-09-01
c5ebc116-7e9b-40a4-95b9-d33904ea8be9,Currant,92.89924622741707,2022-09-01
d52a262e-dd3f-499b-ad70-9ba04413702d,Bhutanese Red,503.5216372100994,2022-09-01
06f59860-4076-4486-a96c-b4686b239a04,Papaya,280.71540654262026,2022-09-01
010dc944-bc02-4c08-a55d-b3c1ec4a6165,Plum,157.23042950809844,2022-09-01
1a069ff3-517a-4a4e-b49e-29e1d8a65d3a,Purple Sticky,110.0509827897001,2022-09-01
ea72e907-4d1d-42c0-9b2e-6175e2639a5f,Short Grain,16.164924350571255,2022-09-01
4f1e7348-766b-42a9-80d6-84b8bd191109,Carnaroli,497.87634472205787,2022-09-01
5d074d5b-5592-417e-aac7-7f17dd5e28a2,Navel,448.31365672056484,2022-09-01
b8161f6b-d013-4a87-9457-86c5e3c2dae4,Peach,48.87463276271852,2022-09-01
48f096e8-44ae-4788-91a0-4346101c781b,Camargue Red Rice/Riz Rouge,153.8345691776542,2022-09-01
983ad0db-8495-4cdc-8add-9b2ab67590ef,Pear,338.46046455692914,2022-09-01
074a94ea-1cd5-4c24-8b1e-43c1b8faeb89,Fig,291.68512874187434,2022-09-01
fbf4e908-bfc7-47b6-829a-0a741e89a50f,Prunes,474.7102115193689,2022-09-01
0ef5576c-9de4-4c7c-8ed7-be26d19ef039,Patna,264.95668380461325,2022-09-01
c12bf3a7-5684-4728-bcf5-5c3621c197fc,Berries- see Berries List,341.67494578777433,2022-09-01
87b67d13-8977-48de-99dd-89561ff52a7f,Ginger,500.62053567182306,2022-09-01
de963625-e241-4fc7-b70a-f30ec1c25e7d,Tangelo,434.0490583698298,2022-09-01
2ff9005a-dd73-4854-8edf-caaafd3d9f22,White,51.162639938937154,2022-09-01
afee51d8-37e4-4b0b-ab5b-b24e6dda176d,Lychee,259.6591501613434,2022-09-01
15f3ab5b-d04e-4868-ad30-a9d19e4b4c82,Mangosteen,46.979224329586,2022-09-01
aa57e166-8b69-402a-bc19-079b4526aead,Rhubarb,504.00599576197806,2022-09-01
fc83d85b-ed53-4e08-ba97-86aec6b81a09,Lucuma,379.3670545869768,2022-09-01
0dc6f325-8cb3-42c6-bf33-b6e189f25079,Avocado,463.9831052635725,2022-09-01
71539c9c-5423-4b03-89e5-0bb50cb2bee7,Longan,348.47441127100586,2022-09-01
180f9088-93b4-4c94-baec-366779ff4abb,Melons- see Melons List,86.31978737406092,2022-09-01
2a3135de-1b6f-45dd-8426-0f6114213ac8,Jasmine,261.7481526157052,2022-09-01
ec56d247-a588-4735-8f90-fe268cae83bb,Pineapple,312.227612251952,2022-09-01
ff3e7a50-25aa-447a-a14d-c64efec2a67b,Loquat,173.3469759125002,2022-09-01
6c437f2f-be52-4206-8451-68ae2681a07a,Citron,81.70035860992807,2022-09-01
58354cae-fc34-4a1d-819f-8d750b2db97a,Persimmon,459.8837875752313,2022-09-01
d426a848-b2cd-46e8-bd2f-0cec641e3bd1,Damson,389.02885297341214,2022-09-01
5b33f1ca-30cf-42f5-bdd9-e2a0f47bb3d5,Lychee,492.9633307474417,2022-09-01
c5d9518b-8cec-4d33-86e0-de97b4a37744,Lime,282.0014846550427,2022-09-01
eb85c3df-10ba-4949-ae93-4c26130196ee,"Mandarin- Clementine, Satsuma",93.61229435291678,2022-09-01
905bc25c-7b18-411e-a5fe-84838b966820,Paella,339.1930401436987,2022-09-01
514385ad-47c5-493b-93ee-1e70a0f19d0e,Kiwifruit,201.23706072455633,2022-09-01
0e327d22-d66d-4378-ad5c-483c1a4c70e5,Plantain,347.48259883430194,2022-09-01
e5f7f45d-b2d4-442a-bc0d-ea6d181b413c,Ginger,12.629318101528943,2022-09-01
de0d0c81-a90b-491a-a995-6987f05bb401,Tangelo,391.8345089514026,2022-09-01
43b47192-751f-47d9-9311-23ba58367a8f,Avocado,411.27757283653676,2022-09-01
aab398da-61fd-472f-bb65-9955e117226d,Purple Sticky,94.33385454485176,2022-09-01
863936f0-c0df-4ce3-88fb-8be6e43ebe6a,Mamey Sapote,19.397652791451662,2022-09-01
78a8667b-70df-4745-9980-dcea7079e88f,Basmati,133.96301908209372,2022-09-01
2a527224-76f1-4c95-a973-462a9ae933dc,Papaya,34.29829309925819,2022-09-01
17b94f36-4d6d-4574-9aaa-b473f21e08b2,Parboiled/Converted,503.67336562336294,2022-09-01
19709c4d-c8ae-46d9-992a-31c0d1c4147c,Long Grain,315.6389338867387,2022-09-01
128e2517-5ee3-4418-9844-794bdb0008f3,Jujube,129.5438168050521,2022-09-01
14e9f37c-7d15-4ea2-83f8-b38b4e6032b4,Dragon Fruit/Pitaya,43.57048637042587,2022-09-01
7aa304a1-d299-459a-a972-0af3530766c3,Coconut,377.38601610388736,2022-09-01
6a7eab78-b7fb-4b43-b5f8-e83a7c5a92a1,Carnaroli,281.4921909642348,2022-09-01
df5510bc-e87d-415a-88dd-6defb678c250,Berries- see Berries List,95.77685470019748,2022-09-01
4e59b775-c175-4526-a8d1-7433c1b7cc70,Carob,227.08808968078685,2022-09-01
c4629406-e23e-49b8-8018-3df4ce84ae5c,Short Grain,408.45822354003445,2022-09-01
df7efa7e-fc71-490d-bb85-540ffe082834,Loquat,386.3657461595792,2022-09-01
a2b6f005-94b4-4470-b22a-c18773ffd990,Starfruit,42.18876657023745,2022-09-01
13c5d480-2e70-439c-b5ff-ce9e377daaaa,Calrose,336.61238045172337,2022-09-01
73e0b343-944e-4563-ae90-09db3dba80e9,Valencia,103.87320860429787,2022-09-01
524f60b7-7a6d-45ce-af03-a3fa98b62b10,Calasparra,173.57539295635848,2022-09-01
2075f6d9-03be-4eee-a973-b9c8cb4696e5,Nance,50.1043936611084,2022-09-01
a2a5ad7b-b117-4661-a3c6-e2097573a31a,Medium Grain,347.8945756848155,2022-09-01
bb059c8e-5daf-44a6-a96e-44f3ec800599,Jasmine,496.66645892167367,2022-09-01
9270772a-c75f-46bb-93e8-456aa2dff018,Blood Orange,357.05311017744515,2022-09-01
69583d66-329c-4e0e-b6dd-07486c8ebb4f,Lucuma,220.16182149396278,2022-09-01
2cea6868-cbba-4e74-99ff-3136ca49fe88,Apple,57.12834013543493,2022-09-01
bcc0c943-8b3d-4d30-8835-c51003e91bca,Pomelo,410.4014750674637,2022-09-01
ba0c7d01-cd5e-4d63-a977-c79f5ea5a2b7,Valencia,117.72707846560786,2022-09-01
3d977fef-f95f-4572-a2dd-b8399656f9d5,Breadfruit,243.75795154522118,2022-09-01
12c6092f-02cc-443d-a421-bafff044dc07,Citron,452.06273022825235,2022-09-01
c2f40671-698f-4440-842d-109ce4dbe450,Oranges,194.11054553197093,2022-09-01
978dd055-4e79-467b-a5b5-0943e404df33,Prickly Pear/Cactus Pear,189.615061271876,2022-09-01
e3097c5e-da01-444f-815d-f60f644d9a9b,Asian Pear,60.65898937214253,2022-09-01
68f382fb-4c92-4e34-bfa9-de8305367a15,Fig,212.7105379329336,2022-09-01
92023270-7cd5-47ce-a5ac-538edbb8788f,Rhubarb,328.6560033670112,2022-09-01
449ffa97-def5-476c-8d52-9d19c69ca31f,Tamarind,281.23966938449814,2022-09-01
335348c4-e098-4ef3-9176-698ad752eceb,Mangosteen,149.48300560764915,2022-09-01
41955d72-db45-421a-9087-9c4455bde3aa,Navel,316.21542509519986,2022-09-01
78d0d325-92bf-442a-8cbf-4973833e07e8,Sushi,116.50216597460876,2022-09-01
a1c71e0e-9585-40e6-a812-33fb1d40bf51,Nectarine,286.66552066877915,2022-09-01
a2fe5304-1380-4412-83ba-747fb66ac8ee,Tamarillo,160.35952365899558,2022-09-01
0a66e6fe-91ee-47c7-8831-32c5cdb73b37,Pineapple,43.195531358160665,2022-09-01
7405972e-17c3-4e5d-a715-738523ca9e11,Tangerine,306.0485827540587,2022-09-01
1d815ebf-d517-4dfa-8736-636c3e8707fa,Popcorn Rice(a Basmati and American long grain hybrid),102.27443261726032,2022-09-01
ae55b5a6-b57f-4e7a-b262-1e6a180b4de1,Currant,339.7933044432688,2022-09-01
ca4ed1f2-43d2-4010-9e61-39bad5b2e31f,Wild Rice,208.75978103538827,2022-09-01
ea542624-064e-4760-b49b-227807d69cb7,Sticky/Glutinous/Sweet/Mochi,468.96016570031816,2022-09-01
bdc0ae99-9217-471b-8571-036022144a41,Raisin,180.33669937061808,2022-09-01
65d46df9-97c2-43c6-9b78-5e392f42f423,Pear,16.60783281102484,2022-09-01
59c90a6d-12dc-4ef5-9e82-acb4c52ec2db,Rambutan,170.39736642440428,2022-09-01
6b32e4f5-8652-472b-a7e9-6c553a35c35e,Grapefruit,244.34006020713664,2022-09-01
badb3b89-f7a4-4e74-899e-0c0eb09d6c89,Grapes,218.50225501017806,2022-09-01
6d3ae713-d4c8-40b7-b501-348b20da275e,White,314.8159367007821,2022-09-01
b1a8b348-7250-495c-bf3b-6a4b378aacb8,Longan,97.06957302779162,2022-09-01
23af0607-50b7-4345-98a9-8a3838e4c018,Pomegranate,187.12626533645064,2022-09-01
0114323e-41de-47a4-b4aa-8f7518d1caa8,Arborio,105.52751023002915,2022-09-01
fb5ae59b-9256-4b9c-8549-5e7694d70f0d,Peach,234.36317819120305,2022-09-01
4d2e63a0-9069-4add-928f-fb9fa9d6113b,Patna,119.08698848768783,2022-09-01
b7c95925-6172-4284-afc6-5e7a2c1dd356,Apricot,409.75311662774135,2022-09-01
aa761eeb-eeab-44de-9ad5-b9df6987ffcb,Durian,417.8697689066431,2022-09-01
05c9293c-20f9-4075-9c02-77337cdee7a3,Cherry,293.9120816637693,2022-09-01
c755036b-0b1e-44be-a2c3-d96bb627b035,Prunes,316.7343060460701,2022-09-01
0534b027-c0be-4ba0-a935-d0b8948c1b9d,Plum,485.90395659947865,2022-09-01
acbcc2ab-1605-4d9f-9ae3-955dfaa18908,Mango,389.22250218375626,2022-09-01
c99e35d7-2db1-4650-92a2-d7c12d4e92ed,Damson,61.182832128597475,2022-09-01
e00c3670-41e3-4051-8b79-9f92dd5b4e3a,Date,47.10853820125087,2022-09-01
925ca4b3-eeb3-41cb-9dca-61192609d4db,Persimmon,193.0913106138986,2022-09-01
a728f028-d39d-45ec-b2e9-83fcc0779650,Black Japonica,355.63134322714035,2022-09-01
c64c9fd9-40fb-4196-b137-7fa94205cc06,Bhutanese Red,105.83900991716071,2022-09-01
2d7b7fe9-ff8a-4830-a2a3-1f10218c6c07,Forbidden/Black Forbidden Rice,353.26551766990355,2022-09-01
b1548bc1-5a7b-4e8a-bd02-72c0d430f20e,Jackfruit,106.83642614599269,2022-09-01
5b1ef60a-e9c6-42b4-80cd-b63d0409c2be,Guava,212.5219740394643,2022-09-01
cd05e745-2716-45f7-bf4c-8e9f1adea9af,Instant,197.50429508550442,2022-09-01
ac07c1b1-f812-4fae-9b03-ef5b40658070,Melons- see Melons List,147.5234102314755,2022-09-01
816f5f60-e97b-4512-83ed-1181b7eeee0a,Tomato,323.37969865682777,2022-09-01
7c272a57-347d-42d4-8f8d-df9667ea551f,Noni,406.7874568370158,2022-09-01
ae591ba0-6016-41a3-8dfd-811610ced574,Brown,437.2189339825205,2022-09-01
54b7e194-a864-454f-8e88-ff46b2314f80,Seville,11.651037112277653,2022-09-01
e56dc63b-4062-49e5-8f42-3e7dca170568,Kalijira/Kala Jeera,180.138973600802,2022-09-01
32f5b537-777d-45fe-bfad-3f5f33ea6c1e,Camargue Red Rice/Riz Rouge,427.0239345212224,2022-09-01
27fc3845-912b-4119-a929-52f8b5f57f43,Quince,454.4922472526178,2022-09-01
8cceffe5-ec26-4deb-a809-3b1690bf2764,Passion Fruit,310.6723507512265,2022-09-01
a4d39411-0496-477a-ad7b-36e12db8cc1e,Lemon,263.54292361372626,2022-09-01
68feacef-0bc5-40a2-943c-5d3d5be93df1,Kumquat,148.07032300481558,2022-09-01
364ad984-76e7-429c-85c9-f7e1f8e69496,Banana,324.08039262456924,2022-09-01
e5f83a16-37c2-46b6-8ef5-156a8d541fab,Papaya,374.14773838033636,2022-09-01
c752cdeb-86b0-4843-bdc3-8b0935012312,Paella,242.4015334244185,2022-09-01
842a94c5-ba46-4526-8c54-f75daa378608,Long Grain,232.19844303163904,2022-09-01
a0bdaa23-4045-4cfc-a9e8-854e70b10e8c,Peach,456.7157925461087,2022-09-01
cbd76e1f-ade0-47f9-bb90-bf35d9b8b993,Apple,259.04646763566734,2022-09-01
a128f303-f0ff-4912-9df5-2acf1e839310,Popcorn Rice(a Basmati and American long grain hybrid),141.6362181375066,2022-09-01
b48784fd-53c0-4cbd-99f6-8e996db14f10,Pomelo,88.61719603237415,2022-09-01
46ea9da9-7061-475c-aa6d-9730f2a5b76b,Tomato,396.2378171411126,2022-09-01
3548a7a5-9578-4d75-b1dc-1b398f3f29a0,Raisin,71.7034612605084,2022-09-01
a63642be-3a56-4a33-bc34-eaef17f5cdfb,Tangelo,75.97709840936666,2022-09-01
7d0c0a95-97d2-4045-9768-be00f365537b,Lemon,145.39503881463227,2022-09-01
a4049f43-a8f3-42e5-8b70-5f8266400671,Quince,211.9216293489466,2022-09-01
314b87c8-ce74-4fbd-a00f-fc6941656aa5,Ginger,492.85775347677765,2022-09-01
44cb4ed2-a8d7-439a-96c6-4527caeaf582,Mangosteen,196.14503982786258,2022-09-01
c909b042-f45b-4fb1-82c4-4f1b3c4f2457,Sushi,393.4720388696332,2022-09-01
2e6f2c79-3d49-4bab-b32e-e87bf8342aab,Persimmon,509.27475844783714,2022-09-01
9410aafd-81f9-4793-acc7-6b2de1c9ccd4,Pomegranate,19.398656471971968,2022-09-01
765efd37-0579-4240-a00f-da7312d44945,Currant,161.07148682953607,2022-09-01
10c9f2eb-e4ba-4c40-9516-dd764b718832,Carnaroli,321.1238116032693,2022-09-01
1fec4180-8a32-45f4-b23e-0ef757f0f880,Patna,495.16886615782323,2022-09-01
50114d9b-1e26-4a2e-af3b-b08d77e3a184,Kumquat,509.19957438382886,2022-09-01
7dbd38c9-2a25-4eb0-be85-3c84f13c6c72,Fig,338.8689002684951,2022-09-01
c3fe1202-5036-48ec-98f0-cc22392bcea5,White,469.0561951369167,2022-09-01
